3.94161E+15,3.94144E+15
3.94135E+15,3.94134E+15
3.94134E+15,3.94134E+15
3.94133E+15,3.94132E+15
3.93984E+15,3.9398E+15
3.93962E+15,3.93961E+15
3.93927E+15,3.9364E+15
3.93638E+15,3.93635E+15
3.93406E+15,3.93385E+15
3.93146E+15,3.93113E+15
3.89979E+15,3.89975E+15
3.8994E+15,3.89935E+15
3.89746E+15,3.89513E+15
3.89615E+15,3.89574E+15
3.89746E+15,3.89513E+15
3.89615E+15,3.89574E+15
3.88854E+15,3.88816E+15
3.83232E+15,3.83217E+15
3.82874E+15,3.82859E+15
3.82323E+15,3.82317E+15
3.82149E+15,3.82113E+15
3.81079E+15,3.81055E+15
3.76724E+15,3.76522E+15
3.67255E+15,3.66661E+15
3.67255E+15,3.67131E+15
3.67255E+15,3.66916E+15
3.67255E+15,3.67184E+15
3.67254E+15,3.67105E+15
4.00762E+15,4.0074E+15
3.96419E+15,3.96382E+15
3.9556E+15,3.9556E+15
3.94328E+15,3.94327E+15
4.03062E+15,4.03062E+15
4.03028E+15,4.03006E+15
4.01969E+15,4.01966E+15
4.00045E+15,4.00016E+15
3.9998E+15,3.99979E+15
3.99801E+15,3.99797E+15
4.0347E+15,4.03442E+15
4.03335E+15,4.03334E+15
4.03215E+15,4.03193E+15
4.03168E+15,4.0316E+15
3.9681E+15,3.96787E+15
3.9681E+15,3.96795E+15
3.96612E+15,3.96611E+15
3.9659E+15,3.96558E+15
3.9659E+15,3.96576E+15
4.01388E+15,4.00976E+15
4.01381E+15,4.00873E+15
4.01375E+15,4.00987E+15
4.01297E+15,3.98523E+15
4.0128E+15,4.01156E+15
4.01268E+15,4.00765E+15
4.0116E+15,4.0116E+15
4.0116E+15,4.01022E+15
3.94876E+15,3.94874E+15
3.8777E+15,3.87766E+15
3.86752E+15,3.86743E+15
3.86498E+15,3.8649E+15
3.81776E+15,3.81773E+15
4.03228E+15,4.03207E+15
4.03192E+15,4.03166E+15
4.0279E+15,4.02544E+15
4.02193E+15,4.01663E+15
4.01233E+15,4.01231E+15
3.98459E+15,3.9844E+15
3.95405E+15,3.95376E+15
3.92036E+15,3.60183E+15
3.9124E+15,3.91239E+15
3.91198E+15,3.90923E+15
3.90705E+15,3.90669E+15
3.90667E+15,3.90597E+15
3.90584E+15,3.9058E+15
3.90288E+15,3.8733E+15
3.90107E+15,3.90106E+15
3.90069E+15,3.90049E+15
3.90015E+15,3.90012E+15
3.9E+15,3.89998E+15
3.89744E+15,3.89732E+15
3.89646E+15,3.89643E+15
3.89636E+15,3.85256E+15
3.89308E+15,3.89308E+15
3.88448E+15,3.88443E+15
3.88402E+15,3.88395E+15
3.88304E+15,3.88301E+15
3.88025E+15,3.88014E+15
3.87734E+15,3.87695E+15
3.87619E+15,3.87612E+15
3.87515E+15,3.87511E+15
3.87458E+15,3.87458E+15
3.87209E+15,3.87209E+15
3.8715E+15,3.87145E+15
3.87132E+15,3.87116E+15
3.87076E+15,3.87075E+15
3.87005E+15,3.87002E+15
3.87004E+15,3.87E+15
3.86971E+15,3.86968E+15
3.86915E+15,3.86896E+15
3.86632E+15,3.86629E+15
3.86609E+15,3.86608E+15
3.86608E+15,3.86596E+15
3.86607E+15,3.86605E+15
3.86536E+15,3.86532E+15
3.86531E+15,3.86525E+15
3.86525E+15,3.86519E+15
3.86446E+15,3.8641E+15
3.86375E+15,3.86368E+15
3.86369E+15,3.86352E+15
3.86349E+15,3.86338E+15
3.86315E+15,3.86314E+15
3.86302E+15,3.86302E+15
3.86301E+15,3.86301E+15
3.84834E+15,3.84725E+15
3.84834E+15,3.84829E+15
3.84717E+15,3.84717E+15
3.84711E+15,3.84704E+15
3.84708E+15,3.84673E+15
3.84671E+15,3.84665E+15
3.8467E+15,3.84669E+15
3.84629E+15,3.84613E+15
3.84415E+15,3.84415E+15
3.84383E+15,3.84374E+15
3.84216E+15,3.84212E+15
3.83304E+15,3.82751E+15
3.83241E+15,3.83238E+15
3.83231E+15,3.82751E+15
3.82935E+15,3.82875E+15
3.82897E+15,3.82872E+15
3.82873E+15,3.8287E+15
3.82866E+15,3.8284E+15
3.82821E+15,3.82802E+15
3.82784E+15,3.82656E+15
3.82756E+15,3.82751E+15
3.82722E+15,3.82694E+15
3.82722E+15,3.82694E+15
3.82689E+15,3.64997E+15
3.82649E+15,3.82643E+15
3.82647E+15,3.82647E+15
3.82646E+15,3.82643E+15
3.82644E+15,3.82624E+15
3.82573E+15,3.82573E+15
3.82568E+15,3.82568E+15
3.82567E+15,3.8255E+15
3.82536E+15,3.82534E+15
3.82534E+15,3.82515E+15
3.82289E+15,3.82253E+15
3.82171E+15,3.8217E+15
3.81852E+15,3.81841E+15
3.81815E+15,3.81807E+15
3.81667E+15,3.81637E+15
3.81667E+15,3.81662E+15
3.8164E+15,3.81624E+15
3.815E+15,3.815E+15
3.81499E+15,3.81495E+15
3.81321E+15,3.81319E+15
3.81171E+15,3.80725E+15
3.81171E+15,3.81171E+15
3.8117E+15,3.81168E+15
3.81167E+15,3.81166E+15
3.81163E+15,3.8113E+15
3.81154E+15,3.61556E+15
3.81119E+15,3.81118E+15
3.80936E+15,3.80933E+15
3.80884E+15,3.79101E+15
3.80869E+15,3.80732E+15
3.80866E+15,3.80866E+15
3.80798E+15,3.80795E+15
3.80792E+15,3.80775E+15
3.80693E+15,3.80691E+15
3.80682E+15,3.80666E+15
3.80581E+15,3.80553E+15
3.8047E+15,3.80462E+15
3.80466E+15,3.80464E+15
3.80397E+15,3.80395E+15
3.80366E+15,3.80341E+15
3.803E+15,3.803E+15
3.80264E+15,3.80263E+15
3.80232E+15,3.8023E+15
3.8023E+15,3.80112E+15
3.80229E+15,3.80227E+15
3.80228E+15,3.80228E+15
3.80228E+15,3.80193E+15
3.80228E+15,3.80192E+15
3.80222E+15,3.80215E+15
3.80216E+15,3.80011E+15
3.80122E+15,3.80119E+15
3.80078E+15,3.8007E+15
3.8003E+15,3.80014E+15
3.80029E+15,3.80027E+15
3.79995E+15,3.7586E+15
3.79938E+15,3.79931E+15
3.79937E+15,3.79932E+15
3.7993E+15,3.79928E+15
3.79921E+15,3.79901E+15
3.79891E+15,3.79883E+15
3.7989E+15,3.79852E+15
3.79833E+15,3.79816E+15
3.72727E+15,3.72689E+15
3.70193E+15,3.7018E+15
3.7001E+15,3.70008E+15
3.69823E+15,3.69744E+15
3.69821E+15,3.69811E+15
3.69757E+15,3.69756E+15
3.69416E+15,3.69397E+15
3.69215E+15,3.69196E+15
3.68989E+15,3.68981E+15
3.68925E+15,3.68906E+15
3.68851E+15,3.68797E+15
3.68745E+15,3.68725E+15
3.68309E+15,3.68234E+15
3.68083E+15,3.68083E+15
3.67258E+15,3.67256E+15
3.67257E+15,3.67256E+15
3.67255E+15,3.67255E+15
3.67255E+15,3.67254E+15
3.67255E+15,3.67254E+15
3.67255E+15,3.67254E+15
3.67255E+15,3.67254E+15
3.67254E+15,3.67184E+15
3.65737E+15,3.65717E+15
3.65719E+15,3.65694E+15
3.65717E+15,3.65717E+15
3.65698E+15,3.65687E+15
3.65698E+15,3.65697E+15
3.65682E+15,3.65681E+15
3.65642E+15,3.65641E+15
3.65592E+15,3.65591E+15
3.65576E+15,3.65574E+15
3.65519E+15,3.65516E+15
3.65266E+15,3.65259E+15
3.6523E+15,3.65227E+15
3.64023E+15,3.64018E+15
3.63985E+15,3.63984E+15
3.63982E+15,3.63975E+15
4.03527E+15,4.03474E+15
4.0346E+15,4.03451E+15
4.0346E+15,4.03451E+15
4.03388E+15,4.03379E+15
4.03314E+15,4.033E+15
4.03274E+15,4.03261E+15
4.03228E+15,4.03227E+15
4.02857E+15,4.02838E+15
4.0284E+15,4.02833E+15
4.02622E+15,4.02536E+15
4.01965E+15,4.01964E+15
4.01682E+15,4.01674E+15
4.01682E+15,4.01678E+15
4.01673E+15,4.0166E+15
4.01667E+15,4.01666E+15
4.01646E+15,4.01632E+15
4.01415E+15,4.01413E+15
4.01232E+15,4.0123E+15
4.01231E+15,4.01209E+15
4.01176E+15,4.01176E+15
4.01172E+15,4.01106E+15
4.01162E+15,4.00993E+15
4.0116E+15,4.01141E+15
4.0116E+15,4.01143E+15
4.01104E+15,4.01099E+15
4.01068E+15,4.0105E+15
4.00719E+15,4.00719E+15
4.00719E+15,4.00707E+15
4.00719E+15,4.00707E+15
4.00703E+15,4.00691E+15
4.00701E+15,4.00659E+15
4.00342E+15,4.00273E+15
4.0034E+15,3.99937E+15
4.0034E+15,4.00308E+15
4.00339E+15,4.00327E+15
4.00319E+15,4.00305E+15
4.00292E+15,4.00193E+15
4.00265E+15,4.00256E+15
4.00199E+15,4.00194E+15
4.00179E+15,4.00157E+15
4.00105E+15,4.00091E+15
4.0009E+15,4.00081E+15
4.00039E+15,3.99922E+15
4.00039E+15,4.00037E+15
3.99945E+15,3.97655E+15
3.99837E+15,3.99744E+15
3.99799E+15,3.99745E+15
3.99779E+15,3.99763E+15
3.99773E+15,3.9976E+15
3.99773E+15,3.99754E+15
3.99773E+15,3.99251E+15
3.99749E+15,3.99743E+15
3.99712E+15,3.99677E+15
3.99679E+15,3.99672E+15
3.99678E+15,3.99655E+15
3.99678E+15,3.99671E+15
3.99644E+15,3.87943E+15
3.99644E+15,3.9494E+15
3.99624E+15,3.99457E+15
3.99624E+15,3.99455E+15
3.99624E+15,3.99455E+15
3.9962E+15,3.97311E+15
3.99608E+15,3.99608E+15
3.99601E+15,3.99599E+15
3.99547E+15,3.99399E+15
3.99547E+15,3.99342E+15
3.99364E+15,3.9929E+15
3.99286E+15,3.99201E+15
3.99286E+15,3.9925E+15
3.99286E+15,3.99247E+15
3.99285E+15,3.99182E+15
3.99285E+15,3.99184E+15
3.99207E+15,3.99204E+15
3.99206E+15,3.99171E+15
3.99202E+15,3.96954E+15
3.99089E+15,3.99054E+15
3.98806E+15,3.98798E+15
3.98806E+15,3.98805E+15
3.98767E+15,3.98605E+15
3.98741E+15,3.98262E+15
3.98235E+15,3.98228E+15
3.98049E+15,3.98049E+15
3.97909E+15,3.97908E+15
3.97904E+15,3.97902E+15
3.97897E+15,3.97879E+15
3.97897E+15,3.97892E+15
3.97864E+15,3.97861E+15
3.97515E+15,3.97473E+15
3.97457E+15,3.97435E+15
3.97457E+15,3.97442E+15
3.97423E+15,3.97404E+15
3.97412E+15,3.97406E+15
3.97302E+15,3.97261E+15
3.96926E+15,3.96922E+15
3.96898E+15,3.96893E+15
3.96852E+15,3.96846E+15
3.9681E+15,3.96793E+15
3.9681E+15,3.96809E+15
3.9681E+15,3.9681E+15
3.96793E+15,5.62698E+18
3.96774E+15,3.96747E+15
3.9661E+15,3.96598E+15
3.96486E+15,3.96479E+15
3.96367E+15,3.96212E+15
3.96352E+15,3.96282E+15
3.96352E+15,3.96136E+15
3.96351E+15,3.9058E+15
3.9628E+15,3.96268E+15
3.96212E+15,3.96159E+15
3.96136E+15,3.96054E+15
3.96103E+15,3.9603E+15
3.96094E+15,3.96078E+15
3.96094E+15,3.9609E+15
3.96094E+15,3.96092E+15
3.96094E+15,3.96093E+15
3.95885E+15,3.95884E+15
3.95881E+15,3.95878E+15
3.95881E+15,3.95872E+15
3.95881E+15,3.95864E+15
3.95863E+15,3.95859E+15
3.9585E+15,3.95849E+15
3.95834E+15,3.95831E+15
3.95834E+15,3.95833E+15
3.95834E+15,3.95834E+15
3.95802E+15,3.95798E+15
3.95753E+15,3.95749E+15
3.95704E+15,3.95701E+15
3.95665E+15,3.9534E+15
3.95647E+15,3.95635E+15
3.9563E+15,3.9562E+15
3.9563E+15,3.95628E+15
3.95629E+15,3.95614E+15
3.95559E+15,3.95556E+15
3.95556E+15,3.9555E+15
3.95556E+15,3.95556E+15
3.95556E+15,3.95551E+15
3.95556E+15,3.95549E+15
3.95519E+15,3.95511E+15
3.95449E+15,3.95449E+15
3.95344E+15,3.95338E+15
3.95327E+15,3.95323E+15
3.95254E+15,3.95251E+15
3.95193E+15,3.95186E+15
3.95161E+15,3.95156E+15
3.95055E+15,3.95046E+15
3.9483E+15,3.94824E+15
3.9483E+15,3.94796E+15
3.9483E+15,3.94797E+15
3.9483E+15,3.94829E+15
3.94821E+15,3.94611E+15
3.94817E+15,3.948E+15
3.94706E+15,3.94706E+15
3.94651E+15,3.9465E+15
3.9465E+15,3.94644E+15
3.94631E+15,3.9462E+15
3.94613E+15,3.94567E+15
3.94612E+15,3.9402E+15
3.94557E+15,3.94234E+15
3.94557E+15,3.94543E+15
3.94519E+15,3.94505E+15
3.94518E+15,3.94517E+15
3.94473E+15,3.94468E+15
3.94473E+15,3.94469E+15
3.94473E+15,3.94473E+15
3.94473E+15,3.94472E+15
3.94292E+15,3.9428E+15
3.94282E+15,3.94259E+15
3.94176E+15,3.94123E+15
3.94164E+15,3.94147E+15
3.94164E+15,3.94148E+15
3.94143E+15,3.94107E+15
3.94143E+15,3.94107E+15
3.94143E+15,3.94095E+15
3.94142E+15,3.94108E+15
3.94142E+15,3.94132E+15
3.94142E+15,3.94136E+15
